can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P00003392,"Clinton, Hillary",C90015710,Laborers Political League - Education Fund,P,IA,00,P,Dem,"$3,842.65",01/21/2016,"$4,908.21",Support,Printing and Shipping - T-Shirts,K&R Promotional Product,1041514,N,F57.000003,201601229004565579,01/22/2016, , 
P00003392,"Clinton, Hillary",C90015710,Laborers Political League - Education Fund,P,IA,00,P,Dem,"$873.00",01/21/2016,"$4,908.21",Support,Printing - Banners,The Kelly Company,1041514,N,F57.000001,201601229004565579,01/22/2016, , 
P00003392,"Clinton, Hillary",C90015710,Laborers Political League - Education Fund,P,IA,00,P,Dem,"$192.56",01/21/2016,"$4,908.21",Support,Shipping - Banners,Laborers' International Union of North America,1041514,N,F57.000002,201601229004565579,01/22/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,CO,00,P, ,"$18.16",01/13/2016,"$30,146.19",Support,Staff Time for Press Release,"League of Conservation Voters, Inc.",1040098,N,A0B549D50A4EB4AB993D,201601159004508908,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,IA,00,P, ,"$11,550.00",01/14/2016,"$19,653.71",Support,Polling,"Global Strategy Group, LLC",1040093,N,AC0B81353F158452A956,201601159004508875,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,CO,00,P, ,"$26,278.03",01/13/2016,"$30,146.19",Support,Estimate: Advertising - Facebook,"Buying Time, LLC",1040098,N,A8392807CD8C54A7DA1C,201601159004508908,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,NH,00,P, ,"$18.16",01/14/2016,"$21,675.09",Support,Staff Time for Press Release,"League of Conservation Voters, Inc.",1040100,N,A0B549D50A4EB4AB993D,201601159004508929,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,NH,00,P, ,"$10,106.93",01/14/2016,"$21,675.09",Support,Estimate: Advertising - Facebook,"Buying Time, LLC",1040100,N,AA5EA5A6A3D2D4611941,201601159004508929,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,NH,00,P, ,"$11,550.00",01/14/2016,"$21,675.09",Support,Polling,"Global Strategy Group, LLC",1040100,N,AC0B81353F158452A956,201601159004508929,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,NV,00,P, ,"$18.16",01/13/2016,"$10,134.46",Support,Staff Time for Press Release,"League of Conservation Voters, Inc.",1040101,N,A0B549D50A4EB4AB993D,201601159004508931,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,NV,00,P, ,"$3,850.00",01/13/2016,"$10,134.46",Support,Polling,"Global Strategy Group, LLC",1040101,N,A7F8BDA0C9CB3440CACC,201601159004508931,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,NV,00,P, ,"$6,266.30",01/13/2016,"$10,134.46",Support,Estimate: Advertising - Facebook,"Buying Time, LLC",1040101,N,A99683283349A4E57AEA,201601159004508931,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,SC,00,P, ,"$18.16",01/14/2016,"$22,060.64",Support,Staff Time for Press Release,"League of Conservation Voters, Inc.",1040102,N,A0B549D50A4EB4AB993D,201601159004508933,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,SC,00,P, ,"$3,850.00",01/14/2016,"$22,060.64",Support,Polling,"Global Strategy Group, LLC",1040102,N,AC702A4C382D14008B82,201601159004508933,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,SC,00,P, ,"$18,192.48",01/14/2016,"$22,060.64",Support,Estimate: Advertising - Facebook,"Buying Time, LLC",1040102,N,A29899E4F72534AD69E4,201601159004508933,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,VA,00,P, ,"$18.16",01/14/2016,"$58,445.60",Support,Staff Time for Press Release,"League of Conservation Voters, Inc.",1040103,N,A0B549D50A4EB4AB993D,201601159004508935,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,VA,00,P, ,"$3,850.00",01/14/2016,"$58,445.60",Support,Polling,"Global Strategy Group, LLC",1040103,N,AA0868AC10E31433EB6C,201601159004508935,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,VA,00,P, ,"$54,577.44",01/14/2016,"$58,445.60",Support,Estimate: Advertising - Facebook,"Buying Time, LLC",1040103,N,A89F6260372F841AB833,201601159004508935,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,IA,00,P, ,"$8,085.55",01/14/2016,"$19,653.71",Support,Estimate: Advertising - Facebook,"Buying Time, LLC",1040093,N,AF7F6F37797EB468C93F,201601159004508875,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,IA,00,P, ,"$18.16",01/14/2016,"$19,653.71",Support,Staff Time for Press Release,"League of Conservation Voters, Inc.",1040093,N,A9B82A04492CF4D59985,201601159004508875,01/15/2016, , 
 ,"Clinton, Hillary",C90005786,"League of Conservation Voters, Inc.",P,CO,00,P, ,"$3,850.00",01/13/2016,"$30,146.19",Support,Polling,"Global Strategy Group, LLC",1040098,N,AE714B20025A74487932,201601159004508908,01/15/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90004185,NARAL Pro-Choice America,P,00,00,P,Dem,"$11,293.55",01/19/2016,"$15,043.55",Support,Printing and shipping,UNIONSource.com,1040718,N,VN7C2A0NV20,201601199004522586,01/19/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90004185,NARAL Pro-Choice America,P,00,00,P,Dem,"$3,750.00",01/05/2016,"$3,750.00",Support,Online advertising,New Media Firm,1038285,N,VN7C2A0KMK3,201601069004437877,01/06/2016, , 
P00003392,"Clinton, Hillary",C00489815,NEA Advocacy Fund,P,IA,00,P,Dem,"$11,894.84",01/18/2016,"$11,894.84",Support,Billboard production and leasing,The New Media Firm,1040726,N,B592767,201601199004522761,01/19/2016, ,01/18/2016
P00003392,"Clinton, Hillary",C00489815,NEA Advocacy Fund,P,IA,00,P,Dem,"$18,897.06",10/24/2015,"$18,897.06",Support,Billboard production and leasing,The New Media Firm,1031116,N,B586308,201510269003240425,10/26/2015, ,10/24/2015
P00003392,"Clinton, Hillary",C00489815,NEA Advocacy Fund,P,DC,00,P,Dem,"$1,094.00",02/02/2016,"$12,988.84",Support,Billboard production and leasing,Linemark,1047895,N,B593567,201602039008436803,02/03/2016, ,02/02/2016
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,MI,00,P, ,"$17,424.00",03/02/2016,"$150,219.68",Support,Printing and postage of mail piece,"Terris, Barnes, Walters",1053094,N,57595904,201603039009640017,03/03/2016, , 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,DC,00,P, ,"$15.50",01/08/2016,"$31,021.68",Support,List rental,Planned Parenthood Federation of America Inc.,1042413,N,57593065,201601269004610822,01/26/2016, , 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,DC,00,P, ,"$31.60",01/08/2016,"$31,021.68",Support,Copywriting for email communication,M+R Strategic Services,1042413,N,57593066,201601269004610822,01/26/2016, , 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,IA,00,P, ,"$2,327.36",01/25/2016,"$31,021.68",Support,Persuasion phone banks,Community Outreach Group LLC,1042413,N,57593068,201601269004610823,01/26/2016, , 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,IA,00,P, ,"$28,647.22",01/25/2016,"$31,021.68",Support,Printing and postage of mail piece,The Pivot Group,1042413,N,57593067,201601269004610822,01/26/2016, , 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,VA,00,P, ,"$18,712.00",02/24/2016,"$132,795.68",Support,Printing and postage of mail piece,"Terris, Barnes, Walters",1052167,N,57595394,201602259009624206,02/25/2016, , 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,DC,00,P, ,"$31.60",01/08/2016,"$31,021.68",Support,Copywriting for email communication,M+R Strategic Services,1051730,A1,57593066,201602229009616693,02/22/2016,1042413, 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,IA,00,P, ,"$2,327.36",01/25/2016,"$31,021.68",Support,Persuasion phone banks,Community Outreach Group LLC,1051730,A1,57593068,201602229009616694,02/22/2016,1042413, 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,IA,00,P, ,"$28,647.22",01/25/2016,"$31,021.68",Support,Printing and postage of mail piece,The Pivot Group,1051730,A1,57593067,201602229009616693,02/22/2016,1042413, 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,MI,00,P, ,"$17,424.00",02/24/2016,"$132,795.68",Support,Printing and postage of mail piece,"Terris, Barnes, Walters",1052167,N,57595393,201602259009624206,02/25/2016, , 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,TX,00,P, ,"$65,638.00",02/24/2016,"$132,795.68",Support,Printing and postage of mail piece,"Terris, Barnes, Walters",1052167,N,57595392,201602259009624206,02/25/2016, , 
 ,"Clinton, Hillary",C90005471,Planned Parenthood Action Fund Inc.,P,DC,00,P, ,"$15.50",01/08/2016,"$31,021.68",Support,List rental,Planned Parenthood Federation of America Inc.,1051730,A1,57593065,201602229009616693,02/22/2016,1042413, 
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,MI,00,P,Dem,"$42.86",02/03/2016,"$1,210,847.28",Support,Persuasion calls,Hart Research Associates,1052173,N,B595409,201602259009624228,02/25/2016, ,02/03/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,MI,00,P,Dem,"$3,299.61",02/24/2016,"$1,210,847.28",Support,Production of online ads - Estimated cost,76 Words,1052173,N,B595399,201602259009624223,02/25/2016, ,02/24/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,MI,00,P,Dem,"$35,000.00",02/26/2016,"$1,210,847.28",Support,Persuasion calls - Estimated cost,Stones' Phones,1052173,N,B595414,201602259009624230,02/25/2016, ,02/26/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,MI,00,P,Dem,"$125,519.00",02/24/2016,"$1,210,847.28",Support,Online advertising (media buy) - Estimated cost,Blueprint Interactive,1052173,N,B595396,201602259009624221,02/25/2016, ,02/24/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,TX,00,P,Dem,"$42.86",02/03/2016,"$1,210,847.28",Support,Persuasion calls,Hart Research Associates,1052173,N,B595401,201602259009624224,02/25/2016, ,02/03/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,TX,00,P,Dem,"$8,122.64",02/24/2016,"$1,210,847.28",Support,Production of online ads - Estimated cost,76 Words,1052173,N,B595398,201602259009624222,02/25/2016, ,02/24/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,TX,00,P,Dem,"$105,000.00",02/26/2016,"$1,210,847.28",Support,Persuasion calls - Estimated cost,Stones' Phones,1052173,N,B595415,201602259009624230,02/25/2016, ,02/26/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,TX,00,P,Dem,"$308,990.00",02/24/2016,"$1,210,847.28",Support,Online advertising (media buy) - Estimated cost,Blueprint Interactive,1052173,N,B595395,201602259009624221,02/25/2016, ,02/24/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,VA,00,P,Dem,"$42.86",02/03/2016,"$1,210,847.28",Support,Persuasion calls,Hart Research Associates,1052173,N,B595405,201602259009624226,02/25/2016, ,02/03/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,VA,00,P,Dem,"$3,562.75",02/24/2016,"$1,210,847.28",Support,Production of online ads - Estimated cost,76 Words,1052173,N,B595400,201602259009624223,02/25/2016, ,02/24/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,VA,00,P,Dem,"$45,000.00",02/26/2016,"$1,210,847.28",Support,Persuasion calls - Estimated cost,Stones' Phones,1052173,N,B595416,201602259009624231,02/25/2016, ,02/26/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,VA,00,P,Dem,"$135,529.00",02/24/2016,"$1,210,847.28",Support,Online advertising (media buy) - Estimated cost,Blueprint Interactive,1052173,N,B595397,201602259009624222,02/25/2016, ,02/24/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,IA,00,P,Dem,"$2,347.08",01/29/2016,"$108,042.64",Support,Production of online advertisement,76 Words,1045308,N,B593306,201601299004883567,01/29/2016, ,01/29/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,IA,00,P,Dem,"$18,866.90",01/29/2016,"$108,042.64",Support,Online advertising media buy,Screen Strategies Media,1045308,N,B593312,201601299004883570,01/29/2016, ,01/29/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,IA,00,P,Dem,"$4,000.00",01/21/2016,"$99,488.00",Support,Production of online advertisement,76 Words,1041492,N,B592912,201601229004565271,01/22/2016, ,01/21/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,IA,00,P,Dem,"$95,488.00",01/21/2016,"$99,488.00",Support,Online advertising media buy,Screen Strategies Media,1041492,N,B592913,201601229004565271,01/22/2016, ,01/21/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,SC,00,P,Dem,"$42.86",02/03/2016,"$150,292.08",Support,Persuasion calls,Hart Research Associates,1048851,N,B594179,201602109008453761,02/10/2016, ,02/03/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,SC,00,P,Dem,"$6,604.50",02/09/2016,"$150,292.08",Support,Volunteer recruitment,Planned Parenthood Votes South Atlantic,1048851,N,B594186,201602109008453763,02/10/2016, ,02/09/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,SC,00,P,Dem,"$9,906.75",02/09/2016,"$150,292.08",Support,Persuasion canvasses,Planned Parenthood Votes South Atlantic,1048851,N,B594185,201602109008453762,02/10/2016, ,02/09/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,SC,00,P,Dem,"$25,695.33",02/09/2016,"$150,292.08",Support,Persuasion calls,Planned Parenthood Votes South Atlantic,1048851,N,B594184,201602109008453762,02/10/2016, ,02/09/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,NV,00,P,Dem,"$42.86",02/03/2016,"$440,695.70",Support,Persuasion calls,Hart Research Associates,1050430,N,B594860,201602189008489597,02/18/2016, ,02/03/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,NV,00,P,Dem,"$20,000.00",02/17/2016,"$440,695.70",Support,"Production of TV, Cable, online ads - Estimated cost",76 Words,1050430,N,B594865,201602189008489599,02/18/2016, ,02/17/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,NV,00,P,Dem,"$20,567.57",02/17/2016,"$440,695.70",Support,Persuasion calls - Estimated cost,Stones' Phones,1050430,N,B594867,201602189008489600,02/18/2016, ,02/17/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,NV,00,P,Dem,"$44,798.19",02/17/2016,"$440,695.70",Support,Online ad buy - Estimated cost,Blueprint Interactive,1050430,N,B594866,201602189008489600,02/18/2016, ,02/17/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,NV,00,P,Dem,"$199,995.00",02/17/2016,"$440,695.70",Support,"TV, Cable media buy - Estimated cost",Screen Strategies Media,1050430,N,B594864,201602189008489599,02/18/2016, ,02/17/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,SC,00,P,Dem,"$5,000.00",02/19/2016,"$440,695.70",Support,Travel costs for volunteers,Planned Parenthood of NYC Action Fund,1050430,N,B594869,201602189008489601,02/18/2016, ,02/19/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,IA,00,P,Dem,"$4,000.00",01/21/2016,"$59,589.34",Support,Production of online advertisement,76 Words,1045268,A1,B592912,201601299004881127,01/29/2016,1041492,01/21/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,IA,00,P,Dem,"$55,589.34",01/21/2016,"$59,589.34",Support,Online advertising media buy. Correction to amount previously reported on 1/22/16,Screen Strategies Media,1045268,A1,B592913,201601299004881127,01/29/2016,1041492,01/21/2016
P00003392,"Clinton, Hillary",C00489799,Planned Parenthood Votes,P,IA,00,P,Dem,"$27,239.32",01/27/2016,"$126,727.32",Support,Persuasion phone calls,Stones' Phones,1043672,N,B593224,201601289004678050,01/28/2016, ,01/27/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TX,00,P,Dem,"$4,027.60",02/22/2016,"$349,386.73",Support,Radio Ad Production,Chambers Lopez Strategies,1051973,N,VNTYH9SNF43,201602239009620756,02/23/2016, ,02/22/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TX,00,P,Dem,"$90,549.13",02/22/2016,"$349,386.73",Support,Estimated Radio Ad Buy,Chambers Lopez Strategies,1051973,N,VNTYH9SNF35,201602239009620756,02/23/2016, ,02/22/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,GA,00,P,Dem,"$164,043.66",02/17/2016,"$468,808.24",Support,Mail Production and Postage Costs,"AMS Communications, Inc.",1050049,N,VNTYH9SN7D5,201602189008478889,02/18/2016, ,02/17/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,LA,00,P,Dem,"$32,921.92",02/20/2016,"$204,167.80",Support,Digital Ad Buy,Precision Network LLC,1051637,N,VNTYH9SNCJ7,201602219008672715,02/21/2016, ,02/20/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,LA,00,P,Dem,"$86,955.88",02/19/2016,"$171,245.88",Support,Mail Production and Postage Costs,"AMS Communications, Inc.",1051477,N,VNTYH9SNCG1,201602209008524760,02/20/2016, ,02/19/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,OK,00,P,Dem,"$15,050.00",02/19/2016,"$15,050.00",Support,Mail Production and Postage Costs,"AMS Communications, Inc.",1051477,N,VNTYH9SNCH9,201602209008524760,02/20/2016, ,02/19/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TX,00,P,Dem,"$254,810.00",02/19/2016,"$254,810.00",Support,Digital Ad Buy,Chambers Lopez Strategies,1051477,N,VNTYH9SNCF3,201602209008524761,02/20/2016, ,02/19/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,LA,00,P,Dem,"$375.00",02/21/2016,"$376,420.80",Support,Radio Ad Production,FUSE,1051754,N,VNTYH9SNDS3,201602229009618561,02/22/2016, ,02/21/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,LA,00,P,Dem,"$725.00",02/21/2016,"$376,420.80",Support,Radio Ad Production,FUSE,1051754,N,VNTYH9SNDT1,201602229009618562,02/22/2016, ,02/21/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,LA,00,P,Dem,"$171,153.00",02/21/2016,"$376,420.80",Support,Radio Ad Buy,FUSE,1051754,N,VNTYH9SNDR5,201602229009618561,02/22/2016, ,02/21/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,GA,00,P,Dem,"$1,425.00",02/18/2016,"$859,661.24",Support,Radio Ad Production,FUSE,1050893,N,VNTYH9SNBW3,201602199008499309,02/19/2016, ,02/18/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,GA,00,P,Dem,"$389,428.00",02/18/2016,"$859,661.24",Support,Radio Ad Buy,FUSE,1050893,N,VNTYH9SNBT7,201602199008499308,02/19/2016, ,02/18/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TN,00,P,Dem,"$1,200.00",02/18/2016,"$318,916.91",Support,Radio Ad Production,FUSE,1050893,N,VNTYH9SNBV5,201602199008499309,02/19/2016, ,02/18/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TN,00,P,Dem,"$147,904.00",02/18/2016,"$318,916.91",Support,Radio Ad Buy,FUSE,1050893,N,VNTYH9SNBS9,201602199008499308,02/19/2016, ,02/18/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,FL,00,P,Dem,"$142,120.00",02/25/2016,"$142,120.00",Support,Mail Production and Postage Costs (Estimate),"AMS Communications, Inc.",1052364,N,VNTYH9SNKP1,201602269009628414,02/26/2016, ,02/25/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,OK,00,P,Dem,"$1,272.32",02/25/2016,"$32,377.49",Support,Digital Ad Buy (Estimate),Precision Network LLC,1052364,N,VNTYH9SNKN3,201602269009628415,02/26/2016, ,02/25/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TN,00,P,Dem,"$15,687.23",02/25/2016,"$334,604.14",Support,Digital Ad Buy (Estimate),Precision Network LLC,1052364,N,VNTYH9SNKQ9,201602269009628416,02/26/2016, ,02/25/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TX,00,P,Dem,"$375.00",02/25/2016,"$626,795.76",Support,Radio Ad Production (Estimate),FUSE,1052364,N,VNTYH9SNM91,201602269009628415,02/26/2016, ,02/25/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TX,00,P,Dem,"$170,428.00",02/25/2016,"$626,795.76",Support,Radio Ad Buy (Estimate),FUSE,1052364,N,VNTYH9SNKR7,201602269009628414,02/26/2016, ,02/25/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,GA,00,P,Dem,"$143,994.58",02/12/2016,"$304,764.58",Support,Digital Ad Buy,Precision Network LLC,1049301,N,VNTYH9SMX92,201602139008458316,02/13/2016, ,02/12/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,GA,00,P,Dem,"$160,770.00",02/12/2016,"$304,764.58",Support,Mail Production and Postage Costs,"AMS Communications, Inc.",1049301,N,VNTYH9SMXB8,201602139008458314,02/13/2016, ,02/12/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,IL,00,P,Dem,"$60,397.47",02/12/2016,"$60,397.47",Support,Digital Ad Buy,Precision Network LLC,1049301,N,VNTYH9SMXA0,201602139008458316,02/13/2016, ,02/12/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,SC,00,P,Dem,"$1,370.00",02/12/2016,"$476,440.00",Support,Radio Ad Production,FUSE,1049301,N,VNTYH9SMYX3,201602139008458315,02/13/2016, ,02/12/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,SC,00,P,Dem,"$475,070.00",02/12/2016,"$476,440.00",Support,Radio Ad Buy,FUSE,1049301,N,VNTYH9SMXD3,201602139008458315,02/13/2016, ,02/12/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TN,00,P,Dem,"$60,310.00",02/12/2016,"$60,310.00",Support,Mail Production and Postage Costs,"AMS Communications, Inc.",1049301,N,VNTYH9SMXC6,201602139008458314,02/13/2016, ,02/12/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,AZ,00,P,Dem,"$3,400.55",02/24/2016,"$141,201.69",Support,Digital Ad Buy (estimate),Precision Network LLC,1052216,N,VNTYH9SNH38,201602259009625333,02/25/2016, ,02/24/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,AZ,00,P,Dem,"$137,801.14",02/24/2016,"$141,201.69",Support,Digital Ad Buy (estimate),Chambers Lopez Strategies,1052216,N,VNTYH9SNH05,201602259009625332,02/25/2016, ,02/24/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,TX,00,P,Dem,"$1,907.56",02/24/2016,"$455,992.76",Support,Digital Ad Production,Chambers Lopez Strategies,1052216,N,VNTYH9SNH13,201602259009625332,02/25/2016, ,02/24/2016
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,DC,00,P,Dem,"$3,909.02",10/21/2015,"$39,131.02",Support,Production Costs,Shorr Johnson Magnus,1031064,N,VNTYH9S6NT8,201510239003224017,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,DC,00,P,Dem,"$35,222.00",10/21/2015,"$39,131.02",Support,Television Ad Buy,The Blue Point Firm,1031064,N,VNTYH9S6NM1,201510239003224019,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,IA,00,P,Dem,"$5,381.52",10/21/2015,"$53,871.52",Support,Production Costs,Shorr Johnson Magnus,1031064,N,VNTYH9S6P06,201510239003224017,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,IA,00,P,Dem,"$48,490.00",10/21/2015,"$53,871.52",Support,Television Ad Buy,The Blue Point Firm,1031064,N,VNTYH9S6NN9,201510239003224020,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,NH,00,P,Dem,"$4,973.55",10/21/2015,"$49,787.55",Support,Production Costs,Shorr Johnson Magnus,1031064,N,VNTYH9S6P14,201510239003224018,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,NH,00,P,Dem,"$44,814.00",10/21/2015,"$49,787.55",Support,Television Ad Buy,The Blue Point Firm,1031064,N,VNTYH9S6NP7,201510239003224020,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,NV,00,P,Dem,"$3,592.71",10/21/2015,"$107,046.71",Support,Production Costs,Shorr Johnson Magnus,1031064,N,VNTYH9S6P39,201510239003224019,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,NV,00,P,Dem,"$32,372.00",10/21/2015,"$107,046.71",Support,Television Ad Buy,The Blue Point Firm,1031064,N,VNTYH9S6NR3,201510239003224021,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,SC,00,P,Dem,"$4,297.01",10/21/2015,"$43,015.01",Support,Production Costs,Shorr Johnson Magnus,1031064,N,VNTYH9S6P22,201510239003224018,10/23/2015, ,10/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00495861,Priorities USA Action,P,SC,00,P,Dem,"$38,718.00",10/21/2015,"$43,015.01",Support,Television Ad Buy,The Blue Point Firm,1031064,N,VNTYH9S6NQ5,201510239003224021,10/23/2015, ,10/21/2015
